userID,年龄,所在省,所在地,creditedNum,文凭,性别,身高,自我介绍,学历认证,身份认证,手机认证,芝麻信用认证,身份通认证,昵称,照片,恋爱状态,标签,住房,体型,体重,偏爱约会方式,公司性质,公司行业,厨艺状况,本人婚姻状况,要求伴侣婚姻状况,要求伴侣学历,宗教信仰,家中排行,家乡,家务分工,属相,工作状况,希望对方看重,要求伴侣年龄,恋爱类型,想何时结婚,户口,所在地区,所学专业,择偶要求_有无子女,掌握语言,星座,是否吸烟,是否喝酒,是否想要小孩,要求伴侣月收入,月薪,有无子女,期待婚礼形式,母亲工作,毕业学校,民族,父亲工作,父母医保,父母情况,父母经济,生活作息,相貌自评,职业,血型,要求伴侣购房情况,购车,要求伴侣身高
612832,37,上海,上海徐汇,4,本科,男,180,5年的枯燥的银行职员生活把我从一个男孩变成一个男人；离开银行后2年的创业摸索坎坷之路让我对社会与人生又有了另一种认识；如今，把公司关闭，身在一家外资公司～珍惜身边的每一人每一物；真的好希望有缘和一个异性伙伴一起踏上未来的人生之路，共同分享喜怒哀乐，互相尊敬，互相鼓励，互相爱护，直达美好人生的彼岸！,1,1,1,0,1,诚信男孩,有,已经结婚了,身材健壮/有房/销售员/无神论/高个子,已购房(无贷款),健壮,78,,,计算机/网络,,已婚,未婚,不限,无神论,,浙江宁波,,鸡,,,23~28岁,发明家型,,,上海市,,不限,,金牛座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,,,,汉族,,,,,,7,销售,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,153~170厘米
50073606,35,安徽,安徽巢湖,0,本科,男,176,我是小神仙本人原则：不烟少酒不赌不色,0,0,0,0,0,横野将军,有,正在恋爱中,无神论,需要时购置,,,,,科研/教育,,未婚,未婚,不限,无神论,,,,狗,,,20~24岁,公务员型,,,安徽省,,不限,,天蝎座,不吸烟，但不反感,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,,教育/培训,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,161~166厘米
53152012,37,北京,北京朝阳,0,高中,男,180,我是一个很重感情的人，在着里想找到有个适合自己的那一半,0,0,0,0,0,谁把爱叫醒,无,,销售员/高个子/无神论/自信/身材匀称,住单位房,匀称,70,,,,,丧偶,未婚,不限,无神论,,北京东城,,鸡,,,24~27岁,主人型,,,北京市,,不限,,巨蟹座,社交时偶尔吸烟,不喝酒,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,8,销售,AB型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~170厘米
57823644,35,广东,广东深圳,0,大专,男,170,······················································,0,0,1,0,0,熊熊,无,,随和/厨艺不错/身材匀称/销售员/有神论,住单位房,匀称,60,共赴浪漫之旅,,商业/贸易,能做几样可口的小菜,未婚,未婚,不限,佛教,老三,湖南郴州,看各自闲忙，协商分担,猪,,性格，心灵,22~26岁,教师型,一年以内,,广东省,,不限,中文(普通话),双鱼座,不吸烟，但不反感,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,中式婚礼，宴请宾客,,,汉族,,,母亲健在,,偶尔熬夜,6,销售,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,158~165厘米
50164523,38,北京,北京宣武,2,本科,男,172,DV阿是反反复复非师范大师傅爱上范德萨发的个阿哥,0,1,1,0,1,flyco,有,已经结婚了,销售员/无神论/自信/身材匀称,需要时购置,匀称,65,,,传媒/出版,,已婚,未婚,不限,无神论,,北京东城,,猴,,,20~30岁,公务员型,,,北京市,,不限,,双子座,烟不离手,兴致时小酌,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",10000-20000,没有,,,,汉族,,,,,,8,销售,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,157~170厘米
53169693,35,北京,北京海淀,2,本科,男,181,开朗乐观乐于交友,0,1,1,0,1,眼镜,无,,无神论/身材苗条/高个子,需要时购置,较瘦,65,,,,,未婚,未婚,不限,无神论,,宁夏石嘴山,,猪,,,21~25岁,将军型,,,北京市,,不限,中文(普通话),双子座,社交时偶尔吸烟,兴致时小酌,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,,,,汉族,,,,,,7,生产/营运,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~170厘米
7354244,42,浙江,浙江金华,0,高中,男,172,#@#$@##$@#$%#@$%#@@#$%#@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@#########################################$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$%%%%%%%%%%%%%%%%$$$$$$$$$$$$$#############@@@@@@@@@@@@@@,0,0,0,0,0,风中的蓝色,有,,身材匀称/无神论/高管,,匀称,60,,,旅游,,离异,不限,不限,无神论,,安徽安庆,,兔,,,25~32岁,照顾者型,,,浙江省,,不限,,处女座,社交时偶尔吸烟,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,7,高级经营管理,其它,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,157~165厘米
50022446,38,四川,四川成都,2,本科,男,179,人与人没完没了的恨与爱天与地没完没了的暑和寒让往事随风让你我随缘《非诚勿扰》,0,1,0,0,1,短短的旅程,无,,有神论/身材匀称/销售员,需要时购置,匀称,70,,,计算机/网络,,未婚,未婚,不限,佛教,,天津红桥,,羊,,,22~30岁,作家型,,,四川省,,不限,,天秤座,不吸烟，但不反感,兴致时小酌,还没想好,4000-5000,2000-5000,没有,,,,汉族,,,,,,7,销售,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~170厘米
6910602,37,浙江,浙江宁波,0,本科,男,176,"我是一个诚实稳重的小伙子,善良诚实而又上进的我已经确定了自己的人生目标.虽然家庭不是很富裕,但是我未来生活充满自信,我会努力的去创造.拥有一个温馨的家庭对我来说非常重要!执子之手,与子携老!",0,0,0,0,0,会员6910602,无,,想结婚/随和/无神论/身材匀称/自信,需要时购置,匀称,72,彼此相依相偎,,商业/贸易,能做几样可口的小菜,未婚,未婚,不限,无神论,其它,江西九江,一起分工合作,鸡,,性格，心灵,20~28岁,艺术家型,一年以内,,江西省,,不限,中文(普通话),巨蟹座,社交时偶尔吸烟,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,简单就好，无所谓,,,汉族,,,父母健在,,偶尔熬夜,8,人力资源,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,158~171厘米
67045891,38,甘肃,甘肃兰州,2,本科,男,178,大家好，我是一个有责任心，体贴的男孩，现在常住地点在甘肃兰州，我理想中的约会方式是牵手漫步在公园，彼此相依相偎，希望将来过一起宅在家里看电影的生活。希望在百合网能快点遇到心仪的她。,0,1,0,0,1,小白,有,已经结婚了,无神论/有房/想结婚/有上进心/早起鸟,已购房(无贷款),,,牵手漫步在公园,,,不太会，但愿为心爱的人学习,已婚,不限,不限,无神论,老大,,任劳任怨,猴,,性格，心灵,23~33岁,主人型,一年以内,,甘肃省,,不限,中文(普通话),双子座,社交时偶尔吸烟,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,父母健在,,早睡早起,,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,158~178厘米
63782522,47,四川,四川成都,3,大专,男,165,我的性格特点是乐观开朗；业余时间我喜欢旅游；我憧憬的生活是平淡的幸福；我希望我爱人是贤淑、孝顺。,0,1,1,0,1,浓茶,有,正在恋爱中,工作忙碌/厨艺不错/看重感觉/身材匀称/随和,已购房(无贷款),匀称,59,一起做饭,私营企业,商业/贸易,色香味俱全,未婚,未婚,不限,无神论,老大,四川成都,看各自闲忙，协商分担,猪,偶尔出差,性格，心灵,26~36岁,记者型,时机成熟时就结婚,,四川省,,不限,中文(普通话),双鱼座,社交时偶尔吸烟,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,旅游结婚，不大操大办,,,汉族,,,父母健在,,偶尔熬夜,,酒店/旅游/餐饮/娱乐,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",未购车,150~165厘米
58227810,32,天津,天津塘沽,3,大专,男,187,"我们，条件不错；我们，年纪也不小了；我们，想恋爱了；但是我们还是单身，为什么？因为我们条件还不错，所以我们高不成低不就；我们喜欢的，要么错过了，要么已经名花/草有主了；喜欢我们的，总觉得缺少一种感觉。于是我们报着追求真感情的态度，寻找爱情，可是总觉得交际面太窄，没有办法认识理想的类型；于是我们报着宁缺毋滥的态度，自由着，孤单着。有时候我们寂寞的时候想有个可以想念的人，有时候我们孤单的时候想有个可以说话的人，有时候我们难过的时候想有个肩膀可以依靠，有时候我们受挫的时候想有个爱人可以拥抱，有时候我们以为我们很懂爱情了，以为自己经历的事情实在太多了，很多事情已经见怪不怪了，已经很习惯了，但是也常常问自己爱情到底是什么？自己经历的事情到底算不算事情？说要现实一点，结果还是败给了“感觉”。有时候我们说要珍惜，其实我们正在浪费，往往失去了之后，才能去珍惜，挥霍自己的青春，浪费自己的感情，说要定下心来，结果还是很浮躁，我们就这样寻寻觅觅、孤孤单单，等待缘分到来，可缘分何时会到来？看清我的状态,我爱我的蓉蓉!我最后的付出,我最后全部的爱!",0,1,1,0,1,率性而活,有,已经结婚了,无神论/身材苗条/高个子/有房,已购房(有贷款),较瘦,75,,,装饰/装潢,,已婚,未婚,不限,无神论,,天津塘沽,,牛,,,20~28岁,照顾者型,,,天津市,,不限,中文(普通话),狮子座,社交时偶尔吸烟,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,5,建筑/房地产/装饰装修,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~173厘米
69132191,34,湖北,湖北省其它,3,大专,男,173,很高兴认识你，对于“你”来说，我是陌生的。所以，我如实填写了个人资料，我目前从事模具数控行业，轻松稳定，当然希望通过自己的努力，未来能够拥有自己的公司，以前也学过一段时间的厨师，所以烧的一手色香味形的佳肴，我烧菜你洗碗就可以了，呵呵，个人属于比较宅的那种男人吧，一般下班了也没什么事情做，所以在网上也开了个店铺—伊裳约女装店，大多时间耗在这上面，再加上本身从事的这个行业女孩子很少，所以自己的婚姻大事就耽误了，假如你觉得我是你找得那个人，可以联系我哦，虽然我不知道你什么时候出现，但我会守侯，因为我相信你的存在……你是我要找的幸福吗？,0,1,1,0,1,零下37.5,无,已经结婚了,有房/夜猫子/身材苗条/想结婚/随和,已购房(无贷款),较瘦,50,共赴浪漫之旅,私营企业,制造业,色香味俱全,已婚,未婚,不限,无神论,老三,湖北省其它,一起分工合作,猪,,性格，心灵,23~29岁,艺术家型,一年以内,,湖北省,机械类,不限,中文(普通话),天秤座,社交时偶尔吸烟,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,中式婚礼，宴请宾客,,武汉工业,汉族,,,父母健在,,经常熬夜,7,技工,AB型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,150~170厘米
66766124,32,江苏,江苏无锡,3,本科,男,175,。。。,0,1,1,0,1,怪怪,无,已经结婚了,自信/看重感觉/无神论/厨艺不错/身材苗条,需要时购置,苗条,65,牵手漫步在公园,国有企业,其它,能做几样可口的小菜,已婚,不限,不限,无神论,独生子女,江苏无锡,看各自闲忙，协商分担,虎,,性格，心灵,18~27岁,主人型,时机成熟时就结婚,,山东省,机械类,不限,"中文(普通话),英语",双子座,社交时偶尔吸烟,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,中式婚礼，宴请宾客,,北方工业大学,汉族,,,父母健在,,偶尔懒散,8,其它,其它,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",需要时购置,155~175厘米
78954555,34,广西,广西钦州,2,本科,男,165,大家好，我是一个有责任心，体贴，幽默的男孩，现在常住地点在广西钦州市，我平时的业余时间喜欢看书，运动，我在稳定的国有企业工作（质检方面），我想时机成熟的时候结婚，我理想中的约会方式是在下班后俩个人能相依在一起看喜欢的电影，希望在百合网能快点遇到心仪的她，和他共度幸福一生！,0,1,0,0,1,右手牵左手,无,已经结婚了,身材健壮/看重感觉/有房/自信/随和,,健壮,72,彼此相依相偎,事业单位,,能做几样可口的小菜,已婚,未婚,不限,无神论,独生子女,广西钦州,看各自闲忙，协商分担,猪,偶尔加班,性格，心灵,18~28岁,专家型,时机成熟时就结婚,,广西壮族自治区,,不限,"中文(普通话),中文(广东话),英语",水瓶座,,,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",,没有,旅游结婚，不大操大办,,,汉族,,,父母健在,,早睡早起,8,,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,150~165厘米
64477051,33,湖北,湖北武汉,3,大专,男,170,工作环境，生活圈子越来越小。基本没怎么和女孩打过交道，看着朋友同学一个一个都以成家，才发现自己原来很空虚，自己也不小了很多事也不方便和家人倾诉。以前想过很多将来和伴侣的事，但是一直没机会去寻找，计划也只能做空谈。现在工作也稳定了就想一心找个属于自己的缘分，我的她不需要太才出众，有责任心有爱心就行了。几年前的照片了```不爱照相。,0,1,1,0,1,聚散不由我,无,已经结婚了,身材健壮/随和/工作轻松/无神论/看重感觉,已购房(无贷款),健壮,70,牵手漫步在公园,世界500强,其它,能做几样可口的小菜,已婚,未婚,不限,无神论,独生子女,湖北武汉,一起分工合作,牛,轻松稳定,性格，心灵,20~30岁,专家型,时机成熟时就结婚,,湖北省,电气类,不限,"中文(普通话),中文(广东话)",双子座,社交时偶尔吸烟,不喝酒,视情况而定,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,简单就好，无所谓,,,汉族,,,父母健在,,偶尔熬夜,7,质量/安全管理,AB型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",需要时购置,149~172厘米
68119461,50,黑龙江,黑龙江大庆,3,中专/职高/技校,男,172,大家好，我是一个体贴，稳重的男孩，现在常住地点在黑龙江大庆，我理想中的约会方式是一起做饭，希望将来过一起携手游天下，一起吃饭、洗碗的生活。希望在百合网能快点遇到心仪的她。本人没有红豆无法看到你的来信。,0,1,1,0,1,强子,有,已经结婚了,无神论/身材匀称/看重感觉/有房/随和,已购房(无贷款),匀称,71,牵手漫步在公园,国有企业,制造业,能做几样可口的小菜,已婚,不限,不限,无神论,老二,黑龙江大庆,看各自闲忙，协商分担,羊,,容貌身材,33~47岁,冒险家型,时机成熟时就结婚,,黑龙江省,,不限,中文(普通话),处女座,社交时偶尔吸烟,兴致时小酌,不想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,有，不和我住一起,旅游结婚，不大操大办,,,汉族,,,母亲健在,,偶尔熬夜,5,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",需要时购置,152~168厘米
